model_name,precision,recall,mAP_0.5,mAP_0.5:0.95,pi4_ort_latency,nano_gpu_latency,ov_latency,vim3_latency,pi4_tflite_fp32_latency,pi4_tflite_int8_latency
yolo6m-d1w1_416,0.80936,0.72884,0.81529,0.61865,4.017185752391815,0.7168023538589479,0.1590337948004404,0.2514086666666666,5.3386,1.8127433333333332
yolo6m-d1w1_448,0.79895,0.73609,0.81437,0.61968,4.608612129688263,0.752764397462209,0.1808989083766936,0.2768409999999999,6.229613333333333,2.106313333333334
yolo6m-d1w1_480,0.79434,0.73636,0.80677,0.6106,5.46569221496582,0.824231902360916,0.2079767028490702,0.3017753333333333,7.208543333333334,2.380293333333333
yolo6m-d1w25_160,0.52305,0.43378,0.44476,0.28124,0.0570467027028401,0.0326459848880767,0.0045242313543955,0.0088876666666666,0.0414633333333333,0.0340033333333333
yolo6m-d1w25_192,0.58318,0.46478,0.50882,0.33099,0.0756936697165171,0.0338929740587869,0.0051754355430602,0.0099393333333333,0.05686,0.03942
yolo6m-d1w25_224,0.60015,0.5145,0.55268,0.36962,0.103110278447469,0.0374215451876321,0.0063878488540648,0.0115416666666666,0.0772833333333333,0.05194
yolo6m-d1w25_256,0.63034,0.53864,0.58925,0.39513,0.1223419586817422,0.0403695428371429,0.0068379223346709,0.0123503333333333,0.0950033333333333,0.0669566666666666
yolo6m-d1w25_288,0.66486,0.55529,0.61674,0.42606,0.1582723784446716,0.0597229858239491,0.0079510450363158,0.020047,0.1273766666666666,0.0885666666666666
yolo6m-d1w25_320,0.67609,0.5678,0.63001,0.43335,0.192456882794698,0.06645832101504,0.0092958156267801,0.0224553333333333,0.1528199999999999,0.1078533333333333
yolo6m-d1w25_352,0.67761,0.58013,0.64411,0.44812,0.230160760084788,0.0774141593774159,0.0106267960866291,0.0267263333333333,0.1856866666666667,0.1310833333333333
yolo6m-d1w25_384,0.70722,0.60749,0.67781,0.48196,0.2643658673763275,0.0800168172518411,0.0118628998597462,0.02833,0.2229833333333333,0.1573333333333333
yolo6m-d1w25_416,0.71727,0.61848,0.69358,0.49642,0.3231694523493448,0.0991755970319111,0.0137945727507273,0.0333899999999999,0.2606566666666666,0.1902233333333333
yolo6m-d1w25_448,0.72163,0.62741,0.70461,0.50434,0.3779203999042511,0.1035658224423725,0.0154047302405039,0.035388,0.3032266666666667,0.2265366666666667
yolo6m-d1w25_480,0.73079,0.60955,0.69898,0.50373,0.4306541494528452,0.1090159535408019,0.0173693390687306,0.04046,0.36017,0.2540133333333333
yolo6m-d1w5_160,0.64107,0.5275,0.56955,0.37429,0.1885792795817056,0.0685559388001759,0.0103444774945576,0.0218286666666666,0.2061633333333333,0.08463
yolo6m-d1w5_192,0.68292,0.56707,0.62765,0.42804,0.2514102470874786,0.0800488662719726,0.0128012526035308,0.0239406666666666,0.27901,0.1141433333333333
yolo6m-d1w5_224,0.7085,0.58102,0.66031,0.45928,0.3364322038491567,0.0933317852020263,0.0161821583906808,0.0291106666666666,0.3984466666666666,0.1637966666666666
yolo6m-d1w5_256,0.71438,0.61909,0.68403,0.48468,0.396356912056605,0.0964239100615182,0.0190714414914448,0.030607,0.4119433333333333,0.1986833333333333
yolo6m-d1w5_288,0.71021,0.63088,0.70083,0.49959,0.543972897529602,0.1423206337292989,0.0227453442414601,0.0517873333333333,0.53016,0.2642066666666666
yolo6m-d1w5_320,0.74082,0.63006,0.71373,0.51196,0.6436746251583099,0.1605355282624562,0.0259475421905517,0.0592736666666666,0.65484,0.32287
yolo6m-d1w5_352,0.73639,0.65255,0.72817,0.52066,0.7602262588342031,0.1813759791851043,0.0310519198576608,0.0676076666666666,0.7967266666666667,0.3867833333333333
yolo6m-d1w5_384,0.7673,0.66818,0.7504,0.54957,0.897132746775945,0.1923371748129526,0.0356203794479369,0.0742386666666666,0.9404466666666668,0.4561333333333333
yolo6m-d1w5_416,0.76658,0.68343,0.76331,0.56355,1.0755225030581157,0.2433732863267262,0.0418609372774759,0.084222,1.13966,0.5402
yolo6m-d1w5_448,0.76257,0.69299,0.77059,0.5717,1.2462368083000184,0.2550988396008809,0.0471442822615305,0.0908326666666666,1.3062733333333334,0.63319
yolo6m-d1w5_480,0.78095,0.6823,0.77526,0.57913,1.4200107741355898,0.2804711914062499,0.0534250664710998,0.1024979999999999,1.50786,0.7207100000000001
yolo6m-d1w75_160,0.68754,0.5572,0.61981,0.41727,0.3843652844429015,0.1101641074816385,0.0163176532586415,0.039356,0.51878,0.16662
yolo6m-d1w75_192,0.73701,0.59073,0.67313,0.47163,0.5090594442685444,0.1314997581640879,0.0206794643402099,0.0433703333333333,0.6931766666666667,0.2290633333333333
yolo6m-d1w75_224,0.72752,0.6473,0.71117,0.50633,0.7011268496513366,0.1503928701082865,0.0263236121336618,0.0510733333333333,0.9877866666666666,0.3158433333333333
yolo6m-d1w75_256,0.75545,0.64338,0.72971,0.52389,0.836884621779124,0.1592751165231068,0.0327462367216745,0.0559826666666666,0.9931933333333332,0.40571
yolo6m-d1w75_288,0.76812,0.67485,0.75552,0.55072,1.1248299392064411,0.2434095378716786,0.0385352714856465,0.091788,1.29287,0.5351133333333333
yolo6m-d1w75_320,0.76758,0.68607,0.76195,0.55839,1.3493619457880657,0.2681311643123626,0.0461441795031229,0.1023589999999999,1.56125,0.6285666666666667
yolo6m-d1w75_352,0.79778,0.67893,0.7771,0.57079,1.6530913992722829,0.2932815297444661,0.0540487909317016,0.1198679999999999,1.9041233333333332,0.77432
yolo6m-d1w75_384,0.77825,0.71107,0.78352,0.57878,1.8576808897654216,0.3284522306919097,0.0628232196966806,0.1290656666666666,2.252636666666667,0.8930166666666667
yolo6m-d1w75_416,0.79512,0.71137,0.79265,0.59577,2.245216145118078,0.401444296836853,0.0760983598232269,0.1468043333333333,2.6669433333333337,1.0633799999999998
yolo6m-d1w75_448,0.78279,0.73297,0.80338,0.60524,2.597729171117147,0.4256364663441975,0.0928206733862558,0.1571756666666666,3.08377,1.24209
yolo6m-d1w75_480,0.80409,0.71778,0.80531,0.61183,3.0503707079092663,0.465312651793162,0.1010069914658863,0.1777306666666666,3.6032,1.4439966666666668
yolo6m-d33w1_160,0.69562,0.5559,0.61991,0.41074,0.3286762944857279,0.0898013802369434,0.0155894728501637,0.0401469999999999,0.4615,0.1437633333333333
yolo6m-d33w1_192,0.72118,0.62503,0.69116,0.48039,0.4204003675778706,0.113454950650533,0.0194042209784189,0.0450483333333333,0.6341666666666667,0.18939
