mAP_0.5:0.95_voc,mAP_0.5_voc,precision_voc,recall_voc,mAP_0.5:0.95_sku,mAP_0.5_sku,precision_sku,recall_sku,mAP_0.5:0.95_wider,mAP_0.5_wider,precision_wider,recall_wider,mAP_0.5:0.95_coco,mAP_0.5_coco,precision_coco,recall_coco,nano_gpu_latency,openvino_latency,vim3_latency,raspi4_tflite_latency,orange_pi_latency,a40_trt_latency,pi5_ort_latency,pi4_ort_latency,model_name,model_family
0.72916,0.89408,0.85096,0.83951,0.59737,0.9156,0.91459,0.85775,0.38641,0.69017,0.85627,0.60088,0.4841437519752331,0.6508798958443591,0.7036071269222562,0.6007109771312455,617.7463181813557,128.4829119841257,466.0686666666667,4740.196666666667,278.3292699999999,6.3273000717163,1229.1997730731964,3871.830248832703,yolo4l_480,YOLOv4
0.43053,0.6278,0.70198,0.56501,0.32724,0.62987,0.73931,0.54345,0.13357,0.26531,0.65508,0.22536,0.1426667034045322,0.2210169524108271,0.42196097014782,0.2251961639525851,23.398315111796,2.1845865249633,13.9236666666666,29.7766666666666,16.2178566666666,1.1934852600097,12.2147536277771,40.7800833384195,yolo4n_160,YOLOv4
0.47388,0.67821,0.72734,0.60672,0.38299,0.70486,0.78812,0.62315,0.1608,0.31346,0.69559,0.26697,0.179387011381997,0.2717668860027739,0.463632319609114,0.2648741071019646,23.7212578455606,2.3775255680083,17.4286666666666,41.0266666666666,22.8436266666666,1.2518620491027002,16.5975081920623,54.9509024620055,yolo4n_192,YOLOv4
0.51368,0.71852,0.74517,0.64673,0.39158,0.74887,0.80945,0.67321,0.18604,0.35739,0.72549,0.30641,0.2097992762425062,0.3133363978307891,0.5065955974974417,0.301360822737847,26.1161867777506,2.9892559846242,21.5429999999999,55.5233333333333,27.45015,1.2394785881042,22.9020762443542,73.1413110097248,yolo4n_224,YOLOv4
0.54739,0.7487,0.76698,0.67754,0.46239,0.79817,0.84093,0.72339,0.20646,0.39451,0.74205,0.33769,0.2372297670796054,0.3506134642377391,0.5378291873220001,0.3293611391772191,29.9849712848663,3.5323007901509,27.4829999999999,71.0966666666666,29.36411,1.2941050529479,28.2259202003479,88.850819269816,yolo4n_256,YOLOv4
0.56894,0.77292,0.78196,0.69767,0.48561,0.82319,0.8547,0.74741,0.22804,0.43326,0.75497,0.3725,0.2593532537454185,0.3801942830750907,0.5532796151945254,0.3555145090329731,40.418087641398,4.2955211798349,39.2823333333333,90.7933333333333,32.2799566666666,1.3380336761474,37.5721514225006,118.3325664202371,yolo4n_288,YOLOv4
0.58484,0.78712,0.79508,0.70568,0.50735,0.8434,0.86909,0.77057,0.25074,0.47148,0.77419,0.406,0.2765143181368776,0.4025085837509798,0.5649973291582107,0.3738780347229694,46.0108311971028,4.9703264236449005,46.0526666666666,112.7866666666666,36.1724099999999,1.4173030853271,46.522170305252,147.3602398236592,yolo4n_320,YOLOv4
0.59888,0.80127,0.80819,0.71938,0.52099,0.85651,0.87342,0.78406,0.26751,0.50205,0.78333,0.43425,0.2946945361169737,0.4247943103200645,0.5767222189973198,0.3913820454025517,54.0031441052754,5.8398695786793,56.7596666666666,143.1733333333333,41.874173333333296,1.3921904563903,57.9606628417968,170.8735899130503,yolo4n_352,YOLOv4
0.60846,0.81112,0.8126,0.72931,0.53481,0.86841,0.88448,0.79745,0.28412,0.53127,0.7922,0.46064,0.3081075839762804,0.4441389055533404,0.5964588715565693,0.4087276096588875,60.1906017462412,6.6049400965372005,60.209333333333305,169.4966666666666,40.0886766666666,1.4638471603393002,72.0348155498504,199.71800645192462,yolo4n_384,YOLOv4
0.61698,0.81827,0.80101,0.74816,0.54473,0.87757,0.89266,0.80378,0.2996,0.55527,0.80364,0.48078,0.3206142602231572,0.4602134474383104,0.6209925099693693,0.4187127172298811,71.93392435709629,7.716124455134,72.6786666666666,199.7,45.5339366666666,1.5083670616149,87.3731422424316,250.50920804341632,yolo4n_416,YOLOv4
0.62188,0.82078,0.80969,0.74602,0.53526,0.88001,0.89306,0.81052,0.31314,0.58141,0.81548,0.50513,0.3314597028326321,0.4728495013287689,0.6015428357100843,0.434803827513892,79.8125970363616,8.5740872224171,82.276,240.9633333333333,50.5386599999999,1.6168594360351,101.6807341575622,285.58717489242554,yolo4n_448,YOLOv4
0.62504,0.82538,0.81554,0.74965,0.56161,0.88986,0.89701,0.82007,0.32619,0.60444,0.81824,0.52781,0.339512416123412,0.4844436007044154,0.6129875310978112,0.4460159360073703,89.8997938632964,11.3721259435017,93.8296666666666,269.93,61.00061,1.653413772583,129.21239018440238,321.60394986470544,yolo4n_480,YOLOv4
0.52065,0.72267,0.75468,0.65458,0.37735,0.67984,0.78541,0.57599,0.16027,0.30566,0.69431,0.24953,0.21186058815231,0.3147826514318263,0.5266228719069359,0.3009548112708141,36.3927125930785,5.130052169164,25.9513333333333,119.39,23.5359899999999,1.6494965553283,36.1081314086914,114.6007446448008,yolo4s_160,YOLOv4
0.56737,0.76686,0.79157,0.69462,0.43436,0.75275,0.82625,0.66098,0.18961,0.35649,0.72629,0.29702,0.2546384134572295,0.371481540403127,0.5782181299211263,0.345363586384553,45.444654226303,6.294847329457499,31.702,162.7933333333333,31.585949999999897,1.7705464363098,44.7747421264648,152.38236904144281,yolo4s_192,YOLOv4
0.59938,0.79787,0.8192,0.71647,0.43525,0.79162,0.84214,0.71043,0.21867,0.40618,0.75636,0.33905,0.2881608567764247,0.4153047319561212,0.5992966954419156,0.3850726512131823,54.7988673051198,7.6770583788553,43.96,225.9,39.0257166666666,1.7099499702453,63.28743577003471,207.7151139577229,yolo4s_224,YOLOv4
0.62255,0.81537,0.80076,0.75978,0.50881,0.83528,0.86937,0.75983,0.2428,0.44857,0.7658,0.37767,0.3137806372295753,0.4481989179066124,0.6245576327998921,0.4138634926524299,60.9803652763366,9.4670764605203,51.359333333333296,235.3833333333333,40.3084699999999,1.7739415168762,78.69776487350461,249.9934351444244,yolo4s_256,YOLOv4
0.64203,0.83178,0.81549,0.76832,0.52788,0.85623,0.88503,0.78001,0.26345,0.48616,0.77928,0.41407,0.337553129705209,0.4787022424205256,0.6379380687295827,0.4416074346981851,84.7185897827147,11.0691765944162,81.67399999999999,305.0833333333333,52.2549566666666,1.9132232666015,103.6908936500549,332.0096206665039,yolo4s_288,YOLOv4
0.65077,0.83947,0.83607,0.76176,0.54415,0.87151,0.88865,0.80379,0.28803,0.52437,0.79819,0.44817,0.3586900579671223,0.5042227428408833,0.6572997194308245,0.4607507681214089,97.6452962557474,13.209265867869,90.7036666666666,381.79,61.5219133333333,1.9429874420166,115.35076022148132,404.4345720609028,yolo4s_320,YOLOv4
0.65919,0.84567,0.83377,0.77505,0.55534,0.88192,0.89354,0.81503,0.30429,0.55443,0.81283,0.4757,0.3751546479563807,0.5241423974578703,0.660381641771312,0.4810606188510886,111.3429057598113,15.5481183528899,113.1086666666666,457.69,68.3154633333333,2.0405173301696,157.0692181587219,482.7021392186482,yolo4s_352,YOLOv4
0.67154,0.85884,0.83112,0.7971,0.56699,0.89301,0.90317,0.82477,0.32121,0.58581,0.82148,0.5043,0.38835018125033,0.541332011486918,0.6456941154165452,0.4990897614802924,125.1776218414306,17.621232668558697,126.54233333333332,549.5799999999999,75.62998999999999,2.1287870407104,185.5807268619537,555.4781552155813,yolo4s_384,YOLOv4
0.67379,0.85918,0.84759,0.78287,0.57296,0.89794,0.90971,0.83141,0.33861,0.6106,0.8256,0.52973,0.3997732438909072,0.5555186178615775,0.6796114668294759,0.5042732243166979,152.0786730448404,20.661319891611697,140.27533333333332,648.3800000000001,89.54626999999999,2.2835421562194003,226.8107450008392,674.8122747739156,yolo4s_416,YOLOv4
0.67709,0.86264,0.84914,0.78953,0.55958,0.90051,0.90564,0.83769,0.35074,0.63568,0.83504,0.55155,0.4093426129610121,0.566732304550268,0.6876717106210671,0.5140461933453355,167.3986653486887,23.5747536023457,167.2183333333333,771.98,100.4398,2.3943448066711004,242.0245456695556,788.3970808982849,yolo4s_448,YOLOv4
0.682,0.86695,0.84645,0.79452,0.58406,0.90604,0.91007,0.84372,0.36257,0.6556,0.8388,0.57207,0.4169037831476171,0.5749795521200045,0.6648044312681256,0.5273424319625754,188.2904620965322,26.636521021525,179.8766666666666,878.6033333333334,112.5553366666666,2.5840735435485,286.6155862808227,907.6629972457883,yolo4s_480,YOLOv4
0.44673,0.64637,0.72042,0.57617,0.31668,0.61676,0.73101,0.52953,0.1274,0.25462,0.63366,0.21691,0.1558120300563696,0.237518344787238,0.456617833969458,0.2331916337913574,28.999490737915,2.3695683479308,10.7103333333333,30.17,23.8338133333333,1.4484429359436,13.4867012500762,44.4888087113697,yolo5d1w25_160,YOLOv5
0.49505,0.69703,0.74458,0.62269,0.37526,0.69747,0.7812,0.61479,0.15324,0.30095,0.67028,0.25853,0.1955002949365789,0.2938589965661263,0.4971431945008923,0.281323387805058,29.3902770678201,2.7839104334512,14.1086666666666,41.6833333333333,22.4204199999999,1.4538812637329002,17.2666275501251,59.2623281478881,yolo5d1w25_192,YOLOv5
0.53257,0.73453,0.7682,0.66282,0.38528,0.74177,0.81096,0.66055,0.17891,0.34628,0.70587,0.2956,0.2261893047277852,0.3341976243753526,0.5310720120178726,0.3180666771722472,30.2074718475341,3.4391085306803,18.2013333333333,55.9933333333333,28.030156666666603,1.4937448501586,22.883262634277298,80.0053366025288,yolo5d1w25_224,YOLOv5
0.56141,0.76301,0.78788,0.67752,0.45306,0.7883,0.83644,0.71215,0.20007,0.38282,0.73146,0.32744,0.2536478471209304,0.3713073394708934,0.563797941677706,0.3456987404906849,32.4099040031432,4.0563809871673,22.749,73.7533333333333,30.6794433333333,1.5078258514404,26.81844830513,92.49439120292661,yolo5d1w25_256,YOLOv5
0.584,0.78246,0.80061,0.69543,0.47868,0.81708,0.85329,0.74051,0.22066,0.41937,0.73627,0.36147,0.2753100249761069,0.3981190381370663,0.5559546000647224,0.3807522735342518,41.5085470676421,5.5328647295633,32.584,95.42,37.01902,1.5792727470397,36.4576768875122,127.780684630076,yolo5d1w25_288,YOLOv5
0.60186,0.79846,0.80503,0.71211,0.50087,0.83913,0.86929,0.76232,0.24243,0.45792,0.76931,0.39158,0.2959637183104031,0.425632353411136,0.5987939141488736,0.3936537127361599,46.5928022066751,6.4197472731272,38.6303333333333,117.5666666666666,39.2392833333333,1.6016721725463,44.7879564762115,151.9148596127827,yolo5d1w25_320,YOLOv5
0.61601,0.81106,0.80586,0.7373,0.51677,0.85226,0.87738,0.77986,0.26011,0.49014,0.77839,0.42088,0.3128367450592925,0.4465767566246533,0.6062653987780336,0.4136168834669584,53.6476556460062,6.5670061111449,46.382,146.8866666666666,46.29994,1.6246056556700998,56.6441643238067,184.39409693082172,yolo5d1w25_352,YOLOv5
0.62791,0.81993,0.80385,0.74559,0.53141,0.86609,0.8859,0.79293,0.27615,0.51825,0.78234,0.44655,0.329880951969077,0.4675477278606447,0.6120695786313229,0.4265559941857934,61.9984690348306,7.3479135831197,52.6229999999999,173.53,43.2259266666666,1.6716885566711,66.46206259727471,221.6929765542347,yolo5d1w25_384,YOLOv5
0.63608,0.82713,0.82283,0.74436,0.54354,0.87675,0.8908,0.80441,0.29188,0.54482,0.79269,0.47067,0.3416747119020036,0.4819030206316098,0.61798008805678,0.4438965993828783,71.4704231421152,8.5845863819122,61.5446666666666,208.2533333333333,47.2527766666666,1.7374014854431,81.54373407363889,260.7926579316457,yolo5d1w25_416,YOLOv5
0.64337,0.83292,0.82075,0.75522,0.53589,0.88194,0.8949,0.81289,0.30603,0.56936,0.80666,0.4919,0.3519175091920641,0.4962507081873781,0.614807097539592,0.4574038796971618,77.60180989901221,9.4211626052856,70.2886666666666,245.2266666666666,53.08802,1.8323397636413,91.9010138511657,315.7206304868062,yolo5d1w25_448,YOLOv5
0.64822,0.83834,0.81259,0.75854,0.56092,0.89012,0.89921,0.82064,0.3195,0.59311,0.81544,0.5143,0.363847401042702,0.5096695214344021,0.6493412060903544,0.4586989089367996,87.2268553574879,10.7845187187194,79.928,286.65666666666664,62.94172333333329,1.8640446662902,112.4978005886077,354.33241526285804,yolo5d1w25_480,YOLOv5
0.52546,0.72579,0.76236,0.6513,0.36136,0.66074,0.77191,0.55492,0.15222,0.29372,0.67712,0.24005,0.2251326079133815,0.3336938765775218,0.547466314245772,0.3165256232277307,42.6437779267628,5.9811671574909,21.33433333333329,135.3233333333333,28.8506066666666,2.0548462867736,37.8623795509338,128.92630259195963,yolo5d1w5_160,YOLOv5
0.56746,0.76867,0.79279,0.69863,0.42021,0.73933,0.81545,0.64975,0.18099,0.34363,0.70524,0.28711,0.2678368992760984,0.388848017833553,0.5843971085014735,0.3603826598543976,51.0055704911549,7.5860857963561,29.1136666666666,182.3766666666666,32.9631466666666,2.05894947052,46.5860366821289,177.7024098237355,yolo5d1w5_192,YOLOv5
0.60159,0.79811,0.81119,0.72469,0.42648,0.78522,0.83919,0.69971,0.20706,0.38832,0.73622,0.32655,0.3026943313625785,0.4335304613359264,0.6038924525693272,0.3973499041469597,59.9056494235991,9.2322186628977,38.7563333333333,259.54666666666657,38.1018166666666,2.1114897727966,61.0206770896911,229.99915877978,yolo5d1w5_224,YOLOv5
0.62497,0.8191,0.80071,0.75617,0.50221,0.83237,0.86946,0.75427,0.23158,0.4329,0.75564,0.36587,0.3284731030784886,0.4684947006930313,0.6371116232518329,0.4274690989323785,65.69032073020931,11.153126557668,46.7986666666666,265.3966666666666,42.2418433333333,2.1516847610473,74.4420933723449,279.7977805137634,yolo5d1w5_256,YOLOv5
0.64688,0.83739,0.81422,0.76538,0.52384,0.85561,0.88048,0.78027,0.25427,0.47082,0.77765,0.39793,0.3504600455042654,0.4936013637712316,0.6541280529291622,0.4507934406566741,97.5582853953043,12.9801833629608,67.5123333333333,347.75333333333333,55.575829999999904,2.2946667671203,103.9893639087677,369.6717528502146,yolo5d1w5_288,YOLOv5
0.65735,0.8439,0.83967,0.76672,0.54189,0.8735,0.89228,0.80077,0.27796,0.51017,0.7876,0.43632,0.3707539319113222,0.5199000089702812,0.6521717381804522,0.4782728660074308,109.6823720137277,15.4618906974792,80.091,430.0833333333333,65.2221066666666,2.3525977134704,127.5874197483062,454.4482390085855,yolo5d1w5_320,YOLOv5
0.66859,0.85057,0.82691,0.78677,0.55362,0.88281,0.89875,0.8108,0.29498,0.54293,0.8058,0.46319,0.3885306882036599,0.5411479316111558,0.6608588916732338,0.4990610911241445,121.7489361763,17.8418135643004,93.3456666666666,531.9966666666667,75.0762133333333,2.4321269989013,156.66245222091672,540.7275589307148,yolo5d1w5_352,YOLOv5
0.6768,0.85877,0.82621,0.80155,0.5624,0.88895,0.89826,0.82385,0.31186,0.57144,0.81695,0.49177,0.4030384084534728,0.5581501919977803,0.6776926312282873,0.5106527316552955,141.7854221661885,20.3723426659901,110.8626666666666,633.8766666666667,80.2625533333333,2.426254749298,184.7151625156402,626.6971794764202,yolo5d1w5_384,YOLOv5
0.67698,0.86047,0.81669,0.7969,0.57266,0.8993,0.90739,0.83271,0.32707,0.59587,0.82157,0.51433,0.4156508986345751,0.5716748433951928,0.6818571029023099,0.5248952216920778,172.6413905620575,23.6086316903432,131.389,757.3566666666666,96.9883733333333,2.6673102378845,224.0031325817108,769.1113730271658,yolo5d1w5_416,YOLOv5
0.68813,0.86545,0.8372,0.80053,0.55731,0.89735,0.90664,0.83727,0.34071,0.62179,0.82716,0.53955,0.4257835844336908,0.5857733513909453,0.6811277278125698,0.5342333382694553,191.94151957829789,26.8021488189696,146.8006666666666,870.8933333333334,107.4560999999999,2.7051496505737,253.2249426841735,895.5362625916798,yolo5d1w5_448,YOLOv5
0.68573,0.86818,0.82951,0.79596,0.58251,0.90639,0.90719,0.84756,0.353,0.64325,0.83783,0.55981,0.4368666772069653,0.5965288482491535,0.693808866938158,0.5432508584823386,211.87572995821623,30.3796434402465,164.429,1000.9766666666666,119.2613699999999,2.8701376914978,301.3109600543975,1063.9765512943268,yolo5d1w5_480,YOLOv5
0.558,0.75802,0.79006,0.68788,0.39079,0.69573,0.79809,0.5882,0.16337,0.31138,0.68657,0.2521,0.2535866458637668,0.3711819540637822,0.5929190592756932,0.3400695678492009,76.0164443651835,11.9327457745869,33.9116666666666,329.13333333333327,37.1270933333333,2.6495099067687,77.0545160770416,246.82483156522107,yolo5d1w75_160,YOLOv5
0.59911,0.79675,0.80312,0.73262,0.44912,0.76806,0.83447,0.67646,0.19442,0.3647,0.73369,0.29883,0.2918717642856954,0.4209091726029914,0.6216439103463595,0.386837731090821,94.3270055452982,14.7107577323913,44.878,451.54,44.5199899999999,2.6351022720336,96.1316049098968,327.6530941327413,yolo5d1w75_192,YOLOv5
0.62661,0.8206,0.8283,0.75215,0.44609,0.80387,0.8493,0.7213,0.22378,0.41328,0.75102,0.34402,0.3287479131146987,0.4665130406989045,0.6423895338012834,0.4265778050723622,109.2891303698221,18.2766517003377,60.1606666666666,631.5600000000001,54.0790466666666,2.7757549285888,129.528214931488,457.6334651311238,yolo5d1w75_224,YOLOv5
0.65111,0.84059,0.82881,0.77371,0.51996,0.84761,0.87925,0.7695,0.24724,0.45636,0.76342,0.38336,0.3554828531586295,0.5042353019549127,0.6599227055075488,0.4584952262990576,116.6825155417124,22.089902559916,71.07599999999991,643.9766666666667,63.8738399999999,2.8072929382324,152.6597023010253,555.1350919405619,yolo5d1w75_256,YOLOv5
0.66781,0.85643,0.83692,0.78525,0.5404,0.86798,0.88957,0.79432,0.26919,0.49129,0.78066,0.41555,0.378749773223322,0.5307098053951245,0.6725005606120835,0.4864847868723905,168.8408815860748,25.9138389428456,107.3693333333333,843.2333333333333,78.1549,3.020327091217,202.1630203723907,732.8876527150472,yolo5d1w75_288,YOLOv5
0.67725,0.86214,0.81397,0.79474,0.55681,0.88338,0.89625,0.81535,0.29233,0.5328,0.80515,0.45127,0.4001937912009491,0.5553979656159755,0.681941668131658,0.5121505371382418,198.280959924062,30.7678310076395,124.9626666666666,1025.4333333333332,83.7930266666666,3.137981891632,249.7833621501922,901.419491370519,yolo5d1w75_320,YOLOv5
0.69378,0.8788,0.83015,0.8133,0.56497,0.89134,0.90302,0.82467,0.31128,0.56533,0.82479,0.47972,0.4154435499416193,0.5724374382164323,0.6953962888484196,0.5146281961814049,219.258120059967,36.241048574447504,151.8386666666666,1260.84,100.7202899999999,3.2735562324523,304.9722015857696,1073.2226022084556,yolo5d1w75_352,YOLOv5
0.69756,0.88102,0.82651,0.81471,0.57252,0.89739,0.90256,0.83857,0.32819,0.59568,0.82231,0.51151,0.4313848711467868,0.5900380861957919,0.6921038324790917,0.5438763198421979,247.23560929298392,41.3043069839477,172.59199999999998,1475.8966666666663,120.0176833333332,3.2845449447631,363.6263453960418,1255.8365174134572,yolo5d1w75_384,YOLOv5
0.70518,0.88266,0.82306,0.82117,0.58029,0.9044,0.91037,0.84411,0.34378,0.62024,0.83367,0.53414,0.4427611221865518,0.6015756212631835,0.683744747076792,0.5553704954571798,307.7163084348042,52.4112578233083,206.3646666666666,1782.9366666666667,135.00828666666658,3.690378665924,446.7984592914581,1523.118621110916,yolo5d1w75_416,YOLOv5
0.71549,0.88989,0.82793,0.83075,0.56526,0.90447,0.91014,0.84431,0.35692,0.64359,0.8382,0.55753,0.4545627304065313,0.6176171793985923,0.6983777370559119,0.5640809030753595,334.6478943030039,54.8555346330006,225.7523333333333,2066.8166666666666,154.1103233333333,3.9218521118164,512.2092092037201,1772.4972387154896,yolo5d1w75_448,YOLOv5
0.71394,0.88824,0.83743,0.82238,0.58883,0.91136,0.90851,0.85308,0.36926,0.66601,0.85117,0.57628,0.4600975736691384,0.6254199650847564,0.718092831551101,0.5708682788127825,375.6955281893412,62.2368383407592,255.23666666666665,2353.23,175.8407033333333,4.1934251785278,608.3999574184418,2037.665788332621,yolo5d1w75_480,YOLOv5
0.56757,0.76663,0.7919,0.70293,0.39506,0.69211,0.80104,0.57821,0.17063,0.32133,0.70816,0.25621,0.2542993694558543,0.375025103741945,0.5748964972751333,0.3508136061668186,92.6663370927174,15.2173594633737,41.565,508.1766666666666,41.2545333333333,2.7206015586853,106.0280919075012,361.728061834971,yolo5d67w1_160,YOLOv5
0.61009,0.80524,0.81542,0.73859,0.45237,0.76352,0.83676,0.66603,0.20199,0.37632,0.72539,0.30607,0.2965071795253561,0.4282954835518477,0.6148263468761123,0.3945771338710089,121.88965797424312,19.2388689517974,55.764,708.5866666666666,49.1934733333333,2.6908802986145,139.9033784866333,476.3027938206991,yolo5d67w1_192,YOLOv5
0.63626,0.82825,0.8239,0.76383,0.44882,0.80216,0.84822,0.71954,0.22988,0.42392,0.76128,0.34979,0.3318343394780271,0.4730834798085498,0.6272303017605205,0.4351836522793478,141.94888909657791,23.978083928426,73.0263333333333,997.6633333333336,59.743486666666605,2.8130793571472,201.0091257095337,638.7814712524413,yolo5d67w1_224,YOLOv5
0.65847,0.84697,0.83487,0.79067,0.52612,0.8519,0.88371,0.77186,0.25604,0.46791,0.77237,0.39041,0.3590564237313687,0.5084924703391809,0.6550873018856083,0.4653276607034058,154.2757765452066,30.581421852111703,86.7313333333333,990.5366666666667,71.32297666666659,2.8509783744812003,217.5426566600799,768.0959471066794,yolo5d67w1_256,YOLOv5
0.67459,0.85735,0.83444,0.79627,0.54429,0.87003,0.891,0.79871,0.27818,0.50655,0.78969,0.42626,0.3847936483003505,0.5398491203021175,0.6636695911603683,0.4963271121090747,217.9630823930104,35.1416504383087,133.8663333333333,1296.66,89.9816633333333,3.1377911567687,281.2318873405456,1067.4675369262695,yolo5d67w1_288,YOLOv5
0.67747,0.86758,0.81809,0.80168,0.5576,0.88439,0.89644,0.81962,0.30086,0.54592,0.80491,0.46339,0.4059344590547589,0.56236694336719,0.6790290797423427,0.5147925751428377,249.7449958324432,42.4531098206837,155.7833333333333,1576.6233333333332,113.3159466666666,3.1901574134826,353.20678234100336,1256.6524616877236,yolo5d67w1_320,YOLOv5
